Label: Vasto lateral direito: EMG 1->Scale->Math Sampling frequency: 1,925926e+003 Number of points: 58682 X start: 0,000000e+000 Unit: Volts Domain Unit: s
X [s]	Vasto lateral direito: EMG 1->Scale->Math [Volts]
1,763931e+001	6,442054e-006
1,763983e+001	6,950637e-006
1,764035e+001	5,594415e-006
1,764087e+001	2,203861e-006
1,764138e+001	1,695277e-006
1,764190e+001	1,525750e-006
1,764242e+001	1,864805e-006
1,764294e+001	4,577249e-006
1,764346e+001	2,542916e-006
1,764398e+001	6,950637e-006
1,764450e+001	1,915663e-005
1,764502e+001	2,322530e-005
1,764554e+001	2,424247e-005
1,764606e+001	2,898924e-005
1,764658e+001	3,119310e-005
1,764710e+001	2,763302e-005
1,764762e+001	1,915663e-005
1,764813e+001	3,899138e-006
1,764865e+001	2,288624e-005
1,764917e+001	1,542702e-005
1,764969e+001	1,525750e-006
1,765021e+001	1,695277e-007
1,765073e+001	2,712444e-006
1,765125e+001	1,525750e-006
1,765177e+001	2,881972e-006
1,765229e+001	7,967803e-006
1,765281e+001	1,237552e-005
1,765333e+001	1,440986e-005
1,765385e+001	1,068025e-005
1,765437e+001	1,864805e-006
1,765488e+001	2,051286e-005
1,765540e+001	2,542916e-005
1,765592e+001	1,034119e-005
1,765644e+001	6,442054e-006
1,765696e+001	5,594415e-006
1,765748e+001	3,729610e-006
1,765800e+001	1,000214e-005
1,765852e+001	1,780041e-005
1,765904e+001	2,186908e-005
1,765956e+001	1,932616e-005
1,766008e+001	1,169741e-005
1,766060e+001	0,000000e+000
1,766112e+001	1,169741e-005
1,766163e+001	2,237766e-005
1,766215e+001	2,881971e-005
1,766267e+001	1,576608e-005
1,766319e+001	7,967803e-006
1,766371e+001	2,475105e-005
1,766423e+001	2,492058e-005
1,766475e+001	9,832609e-006
1,766527e+001	1,051072e-005
1,766579e+001	2,339483e-005
1,766631e+001	2,424247e-005
1,766683e+001	1,474891e-005
1,766735e+001	3,560082e-006
1,766787e+001	7,120165e-006
1,766838e+001	2,458152e-005
1,766890e+001	4,272099e-005
1,766942e+001	3,729610e-005
1,766994e+001	1,508797e-005
1,767046e+001	1,373175e-005
1,767098e+001	3,797421e-005
1,767150e+001	7,001495e-005
1,767202e+001	9,866514e-005
1,767254e+001	8,289906e-005
1,767306e+001	3,610941e-005
1,767358e+001	1,186694e-006
1,767410e+001	1,440986e-005
1,767462e+001	1,610514e-005
1,767513e+001	1,254505e-005
1,767565e+001	9,154497e-006
1,767617e+001	1,847852e-005
1,767669e+001	3,695704e-005
1,767721e+001	4,594202e-005
1,767773e+001	4,475532e-005
1,767825e+001	3,746563e-005
1,767877e+001	2,458152e-005
1,767929e+001	1,203647e-005
1,767981e+001	1,101930e-005
1,768033e+001	2,119097e-005
1,768085e+001	2,424247e-005
1,768137e+001	2,000427e-005
1,768188e+001	1,898710e-005
1,768240e+001	2,305577e-005
1,768292e+001	2,407294e-005
1,768344e+001	1,763088e-005
1,768396e+001	8,984970e-006
1,768448e+001	2,712444e-006
1,768500e+001	1,508797e-005
1,768552e+001	2,153002e-005
1,768604e+001	1,813947e-005
1,768656e+001	6,442054e-006
1,768708e+001	1,186694e-006
1,768760e+001	1,271458e-005
1,768812e+001	3,441413e-005
1,768863e+001	4,373815e-005
1,768915e+001	3,882185e-005
1,768967e+001	3,848280e-005
1,769019e+001	4,187335e-005
1,769071e+001	3,475319e-005
1,769123e+001	5,255360e-006
1,769175e+001	2,525963e-005
1,769227e+001	3,153216e-005
1,769279e+001	1,949569e-005
1,769331e+001	4,577249e-006
1,769383e+001	5,255360e-006
1,769435e+001	9,324025e-006
1,769487e+001	1,000214e-005
1,769538e+001	1,356222e-006
1,769590e+001	1,407080e-005
1,769642e+001	2,153002e-005
1,769694e+001	1,915663e-005
1,769746e+001	1,390127e-005
1,769798e+001	1,254505e-005
1,769850e+001	1,508797e-005
1,769902e+001	1,610514e-005
1,769954e+001	1,474891e-005
1,770006e+001	7,967803e-006
1,770058e+001	1,695277e-007
1,770110e+001	5,424887e-006
1,770162e+001	1,186694e-005
1,770213e+001	1,135836e-005
1,770265e+001	5,933471e-006
1,770317e+001	3,899138e-006
1,770369e+001	3,221027e-006
1,770421e+001	3,560082e-006
1,770473e+001	6,950637e-006
1,770525e+001	1,559655e-005
1,770577e+001	2,593774e-005
1,770629e+001	2,848066e-005
1,770681e+001	2,407294e-005
1,770733e+001	1,780041e-005
1,770785e+001	1,152789e-005
1,770837e+001	2,542916e-006
1,770888e+001	1,593561e-005
1,770940e+001	2,898924e-005
1,770992e+001	2,322530e-005
1,771044e+001	6,272526e-006
1,771096e+001	5,933471e-006
1,771148e+001	9,663081e-006
1,771200e+001	1,644419e-005
1,771252e+001	2,390341e-005
1,771304e+001	1,508797e-005
1,771356e+001	2,203861e-006
1,771408e+001	1,237552e-005
1,771460e+001	1,203647e-005
1,771512e+001	8,645915e-006
1,771563e+001	3,407508e-005
1,771615e+001	4,255146e-005
1,771667e+001	3,322744e-005
1,771719e+001	2,153002e-005
1,771771e+001	1,949569e-005
1,771823e+001	2,881971e-005
1,771875e+001	4,102571e-005
1,771927e+001	4,322957e-005
1,771979e+001	3,339697e-005
1,772031e+001	1,847852e-005
1,772083e+001	5,255360e-006
1,772135e+001	1,525750e-006
1,772187e+001	2,542916e-006
1,772238e+001	5,085832e-007
1,772290e+001	1,864805e-006
1,772342e+001	2,034333e-006
1,772394e+001	6,272526e-006
1,772446e+001	8,645915e-006
1,772498e+001	3,051499e-006
1,772550e+001	6,102998e-006
1,772602e+001	2,017380e-005
1,772654e+001	3,102357e-005
1,772706e+001	2,627680e-005
1,772758e+001	5,085832e-007
1,772810e+001	4,695918e-005
1,772862e+001	9,035828e-005
1,772913e+001	1,095149e-004
1,772965e+001	9,781750e-005
1,773017e+001	6,425102e-005
1,773069e+001	2,051286e-005
1,773121e+001	2,915877e-005
1,773173e+001	6,391196e-005
1,773225e+001	7,238834e-005
1,773277e+001	6,340337e-005
1,773329e+001	4,797635e-005
1,773381e+001	3,390555e-005
1,773433e+001	2,085191e-005
1,773485e+001	7,967803e-006
1,773537e+001	6,781110e-006
1,773588e+001	2,322530e-005
1,773640e+001	3,153216e-005
1,773692e+001	2,797208e-005
1,773744e+001	6,781110e-006
1,773796e+001	2,322530e-005
1,773848e+001	3,814374e-005
1,773900e+001	3,763515e-005
1,773952e+001	3,187121e-005
1,774004e+001	2,661586e-005
1,774056e+001	2,322530e-005
1,774108e+001	1,271458e-005
1,774160e+001	1,525750e-006
1,774212e+001	3,221027e-006
1,774263e+001	8,645915e-006
1,774315e+001	2,220813e-005
1,774367e+001	3,034546e-005
1,774419e+001	2,746349e-005
1,774471e+001	1,457938e-005
1,774523e+001	1,034119e-005
1,774575e+001	1,474891e-005
1,774627e+001	2,271672e-005
1,774679e+001	3,136263e-005
1,774731e+001	2,932830e-005
1,774783e+001	1,780041e-005
1,774835e+001	1,644419e-005
1,774887e+001	2,288624e-005
1,774938e+001	2,492058e-005
1,774990e+001	1,576608e-005
1,775042e+001	6,781109e-007
1,775094e+001	1,101930e-005
1,775146e+001	1,440986e-005
1,775198e+001	2,085191e-005
1,775250e+001	2,763302e-005
1,775302e+001	3,661799e-005
1,775354e+001	4,509438e-005
1,775406e+001	5,001068e-005
1,775458e+001	4,984115e-005
1,775510e+001	3,814374e-005
1,775562e+001	2,085191e-005
1,775613e+001	1,000214e-005
1,775665e+001	4,577249e-006
1,775717e+001	2,881972e-006
1,775769e+001	3,221027e-006
1,775821e+001	1,017166e-006
1,775873e+001	1,864805e-006
1,775925e+001	4,407721e-006
1,775977e+001	1,373175e-005
1,776029e+001	1,644419e-005
1,776081e+001	1,356222e-005
1,776133e+001	1,271458e-005
1,776185e+001	1,678325e-005
1,776237e+001	1,593561e-005
1,776288e+001	9,663081e-006
1,776340e+001	2,203861e-006
1,776392e+001	1,864805e-006
1,776444e+001	7,628748e-006
1,776496e+001	1,457938e-005
1,776548e+001	2,102144e-005
1,776600e+001	2,797208e-005
1,776652e+001	3,373602e-005
1,776704e+001	3,610941e-005
1,776756e+001	3,187121e-005
1,776808e+001	2,254719e-005
1,776860e+001	5,085832e-006
1,776912e+001	1,254505e-005
1,776963e+001	2,085191e-005
1,777015e+001	2,695491e-005
1,777067e+001	2,695491e-005
1,777119e+001	1,542702e-005
1,777171e+001	8,306859e-006
1,777223e+001	1,118883e-005
1,777275e+001	1,763088e-005
1,777327e+001	2,356436e-005
1,777379e+001	2,661586e-005
1,777431e+001	2,831113e-005
1,777483e+001	2,695491e-005
1,777535e+001	1,000214e-005
1,777587e+001	1,508797e-005
1,777638e+001	2,949782e-005
1,777690e+001	2,831113e-005
1,777742e+001	1,813947e-005
1,777794e+001	2,373388e-006
1,777846e+001	4,916305e-006
1,777898e+001	0,000000e+000
1,777950e+001	2,542916e-006
1,778002e+001	1,695277e-007
1,778054e+001	7,120165e-006
1,778106e+001	2,220813e-005
1,778158e+001	1,508797e-005
1,778210e+001	1,135836e-005
1,778262e+001	1,542702e-005
1,778313e+001	2,373388e-006
1,778365e+001	1,593561e-005
1,778417e+001	2,356436e-005
1,778469e+001	2,881971e-005
1,778521e+001	3,271886e-005
1,778573e+001	3,814374e-005
1,778625e+001	4,289052e-005
1,778677e+001	4,678966e-005
1,778729e+001	5,577462e-005
1,778781e+001	6,391196e-005
1,778833e+001	6,475960e-005
1,778885e+001	5,407935e-005
1,778937e+001	3,136263e-005
1,778988e+001	5,255360e-006
1,779040e+001	1,610514e-005
1,779092e+001	2,932830e-005
1,779144e+001	3,627893e-005
1,779196e+001	3,610941e-005
1,779248e+001	2,458152e-005
1,779300e+001	9,154497e-006
1,779352e+001	1,864805e-006
1,779404e+001	7,967803e-006
1,779456e+001	1,949569e-005
1,779508e+001	2,559869e-005
1,779560e+001	2,848066e-005
1,779612e+001	3,204074e-005
1,779663e+001	3,085404e-005
1,779715e+001	2,288624e-005
1,779767e+001	1,678325e-005
1,779819e+001	2,356436e-005
1,779871e+001	3,763515e-005
1,779923e+001	4,390768e-005
1,779975e+001	3,492271e-005
1,780027e+001	1,576608e-005
1,780079e+001	2,542916e-006
1,780131e+001	1,864805e-006
1,780183e+001	2,542916e-006
1,780235e+001	8,306859e-006
1,780287e+001	2,712444e-005
1,780338e+001	3,424460e-005
1,780390e+001	1,508797e-005
1,780442e+001	1,440986e-005
1,780494e+001	2,763302e-005
1,780546e+001	2,695491e-005
1,780598e+001	2,085191e-005
1,780650e+001	6,442054e-006
1,780702e+001	1,695277e-005
1,780754e+001	3,577035e-005
1,780806e+001	4,000855e-005
1,780858e+001	3,051499e-005
1,780910e+001	2,186908e-005
1,780962e+001	2,136049e-005
1,781013e+001	2,559869e-005
1,781065e+001	2,729397e-005
1,781117e+001	1,424033e-005
1,781169e+001	1,186694e-006
1,781221e+001	1,203647e-005
1,781273e+001	2,186908e-005
1,781325e+001	3,000641e-005
1,781377e+001	3,848280e-005
1,781429e+001	3,780468e-005
1,781481e+001	1,390127e-005
1,781533e+001	2,051286e-005
1,781585e+001	4,322957e-005
1,781637e+001	3,763515e-005
1,781688e+001	1,796994e-005
1,781740e+001	5,933471e-006
1,781792e+001	4,916305e-006
1,781844e+001	5,594415e-006
1,781896e+001	6,272526e-006
1,781948e+001	2,712444e-006
1,782000e+001	2,881972e-006
1,782052e+001	3,560082e-006
1,782104e+001	1,695277e-006
1,782156e+001	6,950637e-006
1,782208e+001	8,476387e-007
1,782260e+001	2,542916e-006
1,782312e+001	2,136049e-005
1,782363e+001	3,119310e-005
1,782415e+001	2,593774e-005
1,782467e+001	3,051499e-006
1,782519e+001	3,017594e-005
1,782571e+001	3,085404e-005
1,782623e+001	2,424247e-005
1,782675e+001	3,153216e-005
1,782727e+001	4,170382e-005
1,782779e+001	3,780468e-005
1,782831e+001	2,220813e-005
1,782883e+001	6,950637e-006
1,782935e+001	1,186694e-006
1,782987e+001	9,324025e-006
1,783038e+001	1,729183e-005
1,783090e+001	1,373175e-005
1,783142e+001	6,442054e-006
1,783194e+001	4,238194e-006
1,783246e+001	2,373388e-006
1,783298e+001	5,255360e-006
1,783350e+001	6,950637e-006
1,783402e+001	2,678538e-005
1,783454e+001	3,661799e-005
1,783506e+001	3,051499e-005
1,783558e+001	1,678325e-005
1,783610e+001	5,763943e-006
1,783662e+001	6,272526e-006
1,783713e+001	1,949569e-005
1,783765e+001	2,932830e-005
1,783817e+001	3,848280e-005
1,783869e+001	4,865446e-005
1,783921e+001	5,611368e-005
1,783973e+001	5,340124e-005
1,784025e+001	3,780468e-005
1,784077e+001	1,407080e-005
1,784129e+001	2,542916e-006
1,784181e+001	1,305364e-005
1,784233e+001	2,898924e-005
1,784285e+001	4,085619e-005
1,784337e+001	3,916091e-005
1,784388e+001	2,661586e-005
1,784440e+001	9,154497e-006
1,784492e+001	1,271458e-005
1,784544e+001	3,102357e-005
1,784596e+001	2,932830e-005
1,784648e+001	1,051072e-005
1,784700e+001	4,746776e-006
1,784752e+001	7,289692e-006
1,784804e+001	2,542916e-006
1,784856e+001	5,085832e-007
1,784908e+001	1,525750e-006
1,784960e+001	1,864805e-006
1,785012e+001	3,560082e-006
1,785063e+001	2,203861e-006
1,785115e+001	1,525750e-006
1,785167e+001	5,594415e-006
1,785219e+001	1,390127e-005
1,785271e+001	2,797208e-005
1,785323e+001	4,136477e-005
1,785375e+001	3,831327e-005
1,785427e+001	2,254719e-005
1,785479e+001	9,154497e-006
1,785531e+001	4,577249e-006
1,785583e+001	6,272526e-006
1,785635e+001	8,815442e-006
1,785687e+001	6,611582e-006
1,785738e+001	2,203861e-006
1,785790e+001	3,560082e-006
1,785842e+001	4,577249e-006
1,785894e+001	1,101930e-005
1,785946e+001	1,169741e-005
1,785998e+001	7,289692e-006
1,786050e+001	3,051499e-006
1,786102e+001	5,085832e-007
1,786154e+001	6,950637e-006
1,786206e+001	1,915663e-005
1,786258e+001	3,644846e-005
1,786310e+001	4,475532e-005
1,786362e+001	3,797421e-005
1,786413e+001	2,339483e-005
1,786465e+001	1,101930e-005
1,786517e+001	2,881972e-006
1,786569e+001	2,780255e-005
1,786621e+001	5,407935e-005
1,786673e+001	6,238621e-005
1,786725e+001	4,509438e-005
1,786777e+001	2,356436e-005
1,786829e+001	1,118883e-005
1,786881e+001	5,085832e-007
1,786933e+001	1,525750e-006
1,786985e+001	1,915663e-005
1,787037e+001	3,136263e-005
1,787088e+001	3,729610e-005
1,787140e+001	2,661586e-005
1,787192e+001	3,899138e-006
1,787244e+001	9,324025e-006
1,787296e+001	1,508797e-005
1,787348e+001	2,644633e-005
1,787400e+001	3,848280e-005
1,787452e+001	3,780468e-005
1,787504e+001	2,661586e-005
1,787556e+001	8,476387e-006
1,787608e+001	1,644419e-005
1,787660e+001	3,593988e-005
1,787712e+001	3,848280e-005
1,787763e+001	2,525963e-005
1,787815e+001	4,916305e-006
1,787867e+001	1,051072e-005
1,787919e+001	1,593561e-005
1,787971e+001	1,949569e-005
1,788023e+001	2,695491e-005
1,788075e+001	3,221027e-005
1,788127e+001	2,119097e-005
1,788179e+001	5,085832e-007
1,788231e+001	1,203647e-005
1,788283e+001	2,797208e-005
1,788335e+001	5,577462e-005
1,788387e+001	8,188190e-005
1,788438e+001	9,544412e-005
1,788490e+001	9,273168e-005
1,788542e+001	7,238834e-005
1,788594e+001	3,916091e-005
1,788646e+001	2,390341e-005
1,788698e+001	2,797208e-005
1,788750e+001	1,949569e-005
1,788802e+001	4,577249e-006
1,788854e+001	1,508797e-005
1,788906e+001	1,542702e-005
1,788958e+001	1,508797e-005
1,789010e+001	1,712230e-005
1,789062e+001	2,356436e-005
1,789113e+001	3,475319e-005
1,789165e+001	4,153430e-005
1,789217e+001	4,187335e-005
1,789269e+001	4,170382e-005
1,789321e+001	4,085619e-005
1,789373e+001	3,627893e-005
1,789425e+001	3,339697e-005
1,789477e+001	3,170169e-005
1,789529e+001	2,356436e-005
1,789581e+001	1,593561e-005
1,789633e+001	1,949569e-005
1,789685e+001	2,407294e-005
1,789737e+001	2,288624e-005
1,789788e+001	1,830899e-005
1,789840e+001	1,169741e-005
1,789892e+001	1,068025e-005
1,789944e+001	1,186694e-005
1,789996e+001	6,272526e-006
1,790048e+001	1,695277e-007
1,790100e+001	5,594415e-006
1,790152e+001	1,101930e-005
1,790204e+001	6,950637e-006
1,790256e+001	2,881972e-006
1,790308e+001	5,255360e-006
1,790360e+001	1,186694e-006
1,790412e+001	4,407721e-006
1,790463e+001	1,695277e-007
1,790515e+001	1,864805e-006
1,790567e+001	1,525750e-006
1,790619e+001	9,324025e-006
1,790671e+001	1,881758e-005
1,790723e+001	1,949569e-005
1,790775e+001	1,339269e-005
1,790827e+001	8,306859e-006
1,790879e+001	6,611582e-006
1,790931e+001	7,628748e-006
1,790983e+001	5,594415e-006
1,791035e+001	0,000000e+000
1,791087e+001	5,763943e-006
1,791138e+001	1,949569e-005
1,791190e+001	2,186908e-005
1,791242e+001	8,645915e-006
1,791294e+001	5,085832e-006
1,791346e+001	2,373388e-006
1,791398e+001	1,661372e-005
1,791450e+001	3,814374e-005
1,791502e+001	3,916091e-005
1,791554e+001	2,390341e-005
1,791606e+001	1,576608e-005
1,791658e+001	2,153002e-005
1,791710e+001	2,492058e-005
1,791762e+001	1,593561e-005
1,791813e+001	3,729610e-006
1,791865e+001	2,712444e-006
1,791917e+001	1,390127e-005
1,791969e+001	2,983688e-005
1,792021e+001	3,966949e-005
1,792073e+001	4,221241e-005
1,792125e+001	3,729610e-005
1,792177e+001	3,000641e-005
1,792229e+001	2,729397e-005
1,792281e+001	1,915663e-005
1,792333e+001	8,984970e-006
1,792385e+001	6,272526e-006
1,792437e+001	4,916305e-006
1,792488e+001	3,729610e-006
1,792540e+001	3,390555e-006
1,792592e+001	1,525750e-005
1,792644e+001	2,390341e-005
1,792696e+001	2,678538e-005
1,792748e+001	2,559869e-005
1,792800e+001	2,322530e-005
1,792852e+001	2,136049e-005
1,792904e+001	1,712230e-005
1,792956e+001	1,186694e-006
1,793008e+001	2,390341e-005
1,793060e+001	4,085619e-005
1,793112e+001	3,916091e-005
1,793163e+001	2,865019e-005
1,793215e+001	1,847852e-005
1,793267e+001	1,068025e-005
1,793319e+001	6,611582e-006
1,793371e+001	3,390555e-007
1,793423e+001	1,051072e-005
1,793475e+001	1,949569e-005
1,793527e+001	2,797208e-005
1,793579e+001	3,085404e-005
1,793631e+001	2,390341e-005
1,793683e+001	1,864805e-005
1,793735e+001	1,542702e-005
1,793787e+001	1,508797e-005
1,793838e+001	1,525750e-005
1,793890e+001	1,491844e-005
1,793942e+001	1,101930e-005
1,793994e+001	3,899138e-006
1,794046e+001	5,085832e-007
1,794098e+001	5,085832e-007
1,794150e+001	3,221027e-006
1,794202e+001	7,289692e-006
1,794254e+001	7,967803e-006
1,794306e+001	5,933471e-006
1,794358e+001	5,255360e-006
1,794410e+001	2,373388e-006
1,794462e+001	6,781109e-007
1,794513e+001	1,864805e-006
1,794565e+001	6,781110e-006
1,794617e+001	1,152789e-005
1,794669e+001	1,390127e-005
1,794721e+001	1,051072e-005
1,794773e+001	6,442054e-006
1,794825e+001	3,899138e-006
1,794877e+001	8,476387e-007
1,794929e+001	2,542916e-006
1,794981e+001	3,560082e-006
1,795033e+001	8,984970e-006
1,795085e+001	1,746136e-005
1,795137e+001	2,068238e-005
1,795188e+001	1,542702e-005
1,795240e+001	7,120165e-006
1,795292e+001	2,881972e-006
1,795344e+001	8,645915e-006
1,795396e+001	1,644419e-005
1,795448e+001	1,237552e-005
1,795500e+001	2,542916e-006
1,795552e+001	1,169741e-005
1,795604e+001	2,695491e-005
1,795656e+001	2,492058e-005
1,795708e+001	7,289692e-006
1,795760e+001	6,781109e-007
1,795812e+001	8,306859e-006
1,795863e+001	8,645915e-006
1,795915e+001	1,864805e-006
1,795967e+001	1,644419e-005
1,796019e+001	2,475105e-005
1,796071e+001	2,797208e-005
1,796123e+001	3,136263e-005
1,796175e+001	3,170169e-005
1,796227e+001	3,000641e-005
1,796279e+001	2,983688e-005
1,796331e+001	2,797208e-005
1,796383e+001	1,525750e-005
1,796435e+001	5,085832e-007
1,796487e+001	1,017166e-006
1,796538e+001	7,967803e-006
1,796590e+001	1,390127e-005
1,796642e+001	1,881758e-005
1,796694e+001	2,610727e-005
1,796746e+001	2,949782e-005
1,796798e+001	2,000427e-005
1,796850e+001	3,221027e-006
1,796902e+001	1,101930e-005
1,796954e+001	1,593561e-005
1,797006e+001	1,695277e-006
1,797058e+001	1,847852e-005
1,797110e+001	1,746136e-005
1,797162e+001	1,695277e-007
1,797213e+001	1,186694e-005
1,797265e+001	9,324025e-006
1,797317e+001	8,306859e-006
1,797369e+001	2,356436e-005
1,797421e+001	1,983475e-005
1,797473e+001	9,324025e-006
1,797525e+001	4,746776e-006
1,797577e+001	1,186694e-006
1,797629e+001	4,068666e-006
1,797681e+001	6,611582e-006
1,797733e+001	6,611582e-006
1,797785e+001	5,085832e-006
1,797837e+001	1,017166e-006
1,797888e+001	1,525750e-006
1,797940e+001	1,695277e-006
1,797992e+001	7,289692e-006
1,798044e+001	1,034119e-005
1,798096e+001	9,663081e-006
1,798148e+001	1,051072e-005
1,798200e+001	1,593561e-005
1,798252e+001	1,932616e-005
1,798304e+001	1,440986e-005
1,798356e+001	7,289692e-006
1,798408e+001	3,051499e-006
1,798460e+001	3,899138e-006
1,798512e+001	9,324025e-006
1,798563e+001	8,984970e-006
1,798615e+001	6,611582e-006
1,798667e+001	2,000427e-005
1,798719e+001	1,457938e-005
1,798771e+001	1,017166e-006
1,798823e+001	8,137332e-006
1,798875e+001	1,186694e-006
1,798927e+001	1,135836e-005
1,798979e+001	6,950637e-006
1,799031e+001	2,542916e-006
1,799083e+001	1,135836e-005
1,799135e+001	1,542702e-005
1,799187e+001	2,085191e-005
1,799238e+001	3,000641e-005
1,799290e+001	3,034546e-005
1,799342e+001	2,373388e-005
1,799394e+001	1,101930e-005
